<<<<<<< HEAD
Name,Link,Image
Dola,https://www.futurepedia.io/tool/dola,https://cdn2.futurepedia.io/2025-02-02T11-56-56.805Z-P8oRBpkLzY5GgQexAVk65W0tyZ8jEC0qE.png?w=256
AI Credit Repair,https://www.futurepedia.io/tool/ai-credit-repair,https://cdn2.futurepedia.io/2025-02-14T20-21-27.326Z-77dv0Vl5k1L2q23ctaQXdqGgMfJhoZ2R5.png?w=256
Comet,https://www.futurepedia.io/tool/comet,https://cdn2.futurepedia.io/2025-08-20T18-58-34.082Z-kNz8eMm8BYkLJHfEXSx8OUpwS072r2pkS.png?w=256
GoodFriend AI,https://www.futurepedia.io/tool/goodfriend-ai,https://cdn2.futurepedia.io/dc9a809e1a50152810c224414dd19aca498c9160-32x32.png?w=256
Transkriptor,https://www.futurepedia.io/tool/transkriptor,https://cdn2.futurepedia.io/2025-02-27T21-49-48.683Z-1Ledo4Er8GopA3awVFKTPgcgDXwG7fh2b.blob?w=256
TopCreator,https://www.futurepedia.io/tool/topcreator,https://cdn2.futurepedia.io/2024-12-09T21-20-22.025Z-TY4xXuGs-cu7MhEQNXzZdnCFFoMuCWIsb.blob?w=256
MinutesLink,https://www.futurepedia.io/tool/minuteslink,https://cdn2.futurepedia.io/2024-12-09T21-20-14.347Z-BU-xjjfkxekTlOMlVR6ajms4gKzO6_ffn.blob?w=256
Audioread,https://www.futurepedia.io/tool/audioread,https://cdn2.futurepedia.io/557766033bfec37479469575c4331f5d44adac49-128x128.png?w=256
Wispr Flow,https://www.futurepedia.io/tool/flow,https://cdn2.futurepedia.io/2025-01-07T12-10-22.433Z-QXTq3y8DWKfQs50CipQb5jCFhjCoA1dse.blob?w=256
WhatDo,https://www.futurepedia.io/tool/whatdo,https://cdn2.futurepedia.io/b6921f0ce2ffaa6759758ffb1b12baea8f857597-128x128.png?w=256
IFTTT,https://www.futurepedia.io/tool/ifttt,https://cdn2.futurepedia.io/e80ba6faab6a7937f11138e932dd1846bbecae3a-128x128.png?w=256
Color Palette Flow,https://www.futurepedia.io/tool/color-palette-flow,https://cdn2.futurepedia.io/2025-04-01T14-13-21.828Z-MGsbiwp8KteB_V5zaEQ_OckUorRegms6S.blob?w=256
Intuition Robotics,https://www.futurepedia.io/tool/intuition-robotics,https://cdn2.futurepedia.io/2e4e26f4f840a166953f23902405f99093925dd2-128x128.png?w=256
Parthean,https://www.futurepedia.io/tool/parthean,https://cdn2.futurepedia.io/rlb036hnAaoIXzyIT6YNpv.png?w=256
Smart Clerk,https://www.futurepedia.io/tool/smart-clerk,https://cdn2.futurepedia.io/2025-03-20T22-54-29.169Z-3Pt-hhUvqVc-9HZcQbIQKP4mu7HQsW9BA.blob?w=256
enso,https://www.futurepedia.io/tool/enso,https://cdn2.futurepedia.io/2025-02-04T18-33-18.139Z-pMa04Hp_SGMw9ulbJxcZsRkoenxS1LIvK.blob?w=256
FoodiePrep,https://www.futurepedia.io/tool/foodieprep,https://cdn2.futurepedia.io/2025-01-31T13-16-05.333Z-f9LzLuW8UOuhRMiqUq1s1IyRS1pCrsVNx.blob?w=256
Sagen.ai,https://www.futurepedia.io/tool/sagen-ai,https://cdn2.futurepedia.io/af76d151b294be58b0a5c102d0ddbbb672f6dc44-128x128.png?w=256
PackPack,https://www.futurepedia.io/tool/packpack,https://cdn2.futurepedia.io/RakDrrEF5OuiUbFziNBsF4.png?w=256
Talknotes,https://www.futurepedia.io/tool/talknotes,https://cdn2.futurepedia.io/da985f4029261d8304bf9048c5b32a5b35f5024e-400x400.webp?w=256
Embra,https://www.futurepedia.io/tool/embra,https://cdn2.futurepedia.io/2025-02-14T22-21-38.166Z-o103Lmfs0N7F62axJSl_aFDstoDP33D-q.jpg?w=256
Parky.AI,https://www.futurepedia.io/tool/parky-ai,https://cdn2.futurepedia.io/2025-02-04T18-33-35.874Z-8n67KER30mvmz1-rdP5Wo-JYM0ICy87sR.blob?w=256
Ninja AI,https://www.futurepedia.io/tool/ninja-ai,https://cdn2.futurepedia.io/2025-05-08T13-25-42.288Z-wLWx34LZiu8Na1AmutPJTaFNuXsukNeIU.png?w=256
Gift Ideas AI,https://www.futurepedia.io/tool/gift-ideas-ai,https://cdn2.futurepedia.io/a169b332752475ba42d8dae90ca41cf3cb850e5a-128x128.png?w=256
Whimsey,https://www.futurepedia.io/tool/whimsey,https://cdn2.futurepedia.io/2025-03-14T15-19-12.908Z-MkZZ_wp5AY1k17PbdyBV33MfmcSe3AJzL.blob?w=256
Breeze Copilot,https://www.futurepedia.io/tool/breeze-copilot,https://cdn2.futurepedia.io/2024-12-20T13-57-09.254Z-KjiFTaUWctNjBCgyocI65SdfRM2oJk_2L.png?w=256
Fitbod,https://www.futurepedia.io/tool/fitbod,https://cdn2.futurepedia.io/d637987412b7834094b319cffbb4f855f5e4e0fd-512x512.png?w=256
Reclaim,https://www.futurepedia.io/tool/reclaim,https://cdn2.futurepedia.io/2025-04-03T12-46-59.302Z-hvU4txiUELuP52s4r2RrbrHreWy5C3xB9.blob?w=256
Dr. Muscle,https://www.futurepedia.io/tool/dr-muscle,https://cdn2.futurepedia.io/811957ab0d3a349bc227d443806fcd35ee1a5e1c-128x128.png?w=256
Spotter Studio,https://www.futurepedia.io/tool/spotter-studio,https://cdn2.futurepedia.io/2025-02-27T00-15-18.548Z-glc0Dj7nKnSmApcQmqMtBkySAMNvV8VgU.blob?w=256
Imbue,https://www.futurepedia.io/tool/imbue,https://cdn2.futurepedia.io/bc42a81f462a175b2e0c60c8e2612d23455696f4-512x512.png?w=256
Sloneek,https://www.futurepedia.io/tool/sloneek,https://cdn2.futurepedia.io/2025-05-28T19-40-54.628Z-4-6pzJ90HuA2N0IStqX-la4q5iJZ_jci5.png?w=256
Flash,https://www.futurepedia.io/tool/flash,https://cdn2.futurepedia.io/48boKusNltGO3EMSvgWkBo.png?w=256
Fellow,https://www.futurepedia.io/tool/fellow,https://cdn2.futurepedia.io/2025-03-05T19-01-43.384Z-cHhI1inZMxdbImbK7qdi36Z-TA6ky4p6d.blob?w=256
Strawberry,https://www.futurepedia.io/tool/strawberry,https://cdn2.futurepedia.io/2025-04-23T19-13-27.687Z-dI2s-AzbAxzEVre6uxSqM4CcMfSLPXiAI.jpg?w=256
Finden,https://www.futurepedia.io/tool/finden,https://cdn2.futurepedia.io/2025-08-13T14-22-30.096Z-P4nX-JJhO81ZTE_V_ZFzzc5hpFj9D1Oyl.blob?w=256
Mintlify,https://www.futurepedia.io/tool/mintlify,https://cdn2.futurepedia.io/2025-06-25T14-44-26.028Z-Xadi3KOcoY23BJ4UX84-aoses8ktX7hDZ.blob?w=256
NativeMind,https://www.futurepedia.io/tool/nativemind,https://cdn2.futurepedia.io/2025-06-25T15-11-23.837Z-z_L5HApm2FJSp6r8N7ppQ1VuTvMyviqnI.png?w=256
Alter,https://www.futurepedia.io/tool/alter,https://cdn2.futurepedia.io/2025-04-24T16-52-34.787Z-1URf8Ij7ZMrPMOoNXAUlrIqUEJgKlFja5.png?w=256
LiftmyCV,https://www.futurepedia.io/tool/liftmycv,https://cdn2.futurepedia.io/2025-03-25T21-51-23.384Z-3ldWWEiodzd0SiMr02T707JW40E0BhJgo.blob?w=256
Syft,https://www.futurepedia.io/tool/syft,https://cdn2.futurepedia.io/2025-05-14T14-01-15.048Z-MlgfR0nzx80zq6okRl6ISG5SMF9JpJgK_.png?w=256
Amurex,https://www.futurepedia.io/tool/amurex,https://cdn2.futurepedia.io/2025-04-09T14-39-53.585Z-sLfP_UrfVhguJ5RuW1gwm0NlaAXqoNzV3.blob?w=256
Hyprnote,https://www.futurepedia.io/tool/hyprnote,https://cdn2.futurepedia.io/2025-08-13T14-22-20.889Z-zZo0LY5a-A5mKwBXidf2kpiGX7DPZImBd.blob?w=256
Notebook AI,https://www.futurepedia.io/tool/notebook-ai,https://cdn2.futurepedia.io/2025-07-23T16-31-10.584Z-BkxS1TiD-VeEIX32Rw5z2o2Y89mFRiB77.blob?w=256
Tana,https://www.futurepedia.io/tool/tana,https://cdn2.futurepedia.io/2025-03-12T18-31-42.516Z-Sph66qmyczFjnI12jjYBr_jc9s9akwxWt.blob?w=256
Promptless,https://www.futurepedia.io/tool/promptless,https://cdn2.futurepedia.io/2025-06-25T14-44-39.272Z-ptRWY8eXMzk7mhdIcC8jrWV0SOwqcrt1W.blob?w=256
SoBrief,https://www.futurepedia.io/tool/sobrief,https://cdn2.futurepedia.io/2025-01-16T16-29-16.919Z-8VDQ6mvAu4uUaJnkzzXqP9ok_E_cs5l7D.png?w=256
Consensus,https://www.futurepedia.io/tool/consensus,https://cdn2.futurepedia.io/94c4d94e165a5ab075cbfee8111e929fdaa5a2e8-128x128.png?w=256
Julius AI,https://www.futurepedia.io/tool/julius,https://cdn2.futurepedia.io/8045e7d059ad97c8b8a989b649acf75f816b5148-48x48.svg?w=256
Scite,https://www.futurepedia.io/tool/scite,https://cdn2.futurepedia.io/ab85858c0ab66b901f0f3d2cf4e3dc2e1c9fa2fa-128x128.png?w=256
MarketAlerts.ai,https://www.futurepedia.io/tool/marketalerts-ai,https://cdn2.futurepedia.io/rlb036hnAaoIXzyIT5c2NB.png?w=256
ChatGPT,https://www.futurepedia.io/tool/chatgpt,https://cdn2.futurepedia.io/2025-08-14T13-13-44.436Z-dY7VxBlG-c4H0b9RtAnBX_yl9aEfOkC8t.png?w=256
GPTGO,https://www.futurepedia.io/tool/gptgo,https://cdn2.futurepedia.io/09d15b95ef50e5b6d986ba6b8599ab2d4ed48b79-128x128.png?w=256
Browse AI,https://www.futurepedia.io/tool/browse-ai,https://cdn2.futurepedia.io/7de556c34d22b7badd74d9ba766770474fba3c2b-256x256.svg?w=256
TutorAI,https://www.futurepedia.io/tool/tutorai,https://cdn2.futurepedia.io/509125a5804b9c9670e8907ec37bae39bea87874-256x256.svg?w=256
PaperBrain,https://www.futurepedia.io/tool/paperbrain,https://cdn2.futurepedia.io/2025-02-14T21-12-40.208Z-_DtvAz1fXHt735pqwHUfgtsL6HE3yPAk9.png?w=256
Socratic by Google,https://www.futurepedia.io/tool/socratic-by-google,https://cdn2.futurepedia.io/8cf241e588bfab60bae383d6e538e243587ab5d0-32x32.svg?w=256
WTF Does This Company Do?,https://www.futurepedia.io/tool/wtf-does-this-company-do,https://cdn2.futurepedia.io/551bc3669beec9d0998c24f7fb1aef895dcc4afb-256x256.svg?w=256
Casper AI,https://www.futurepedia.io/tool/casper-ai,https://cdn2.futurepedia.io/4d0881b9f8cf6e36b3405546056fcce5d8f37476-128x128.png?w=256
Neurons AI,https://www.futurepedia.io/tool/neurons-ai,https://cdn2.futurepedia.io/da986a6d6b51bfe6b249bdd61645361f1bae36a8-256x256.svg?w=256
Microsoft Bing,https://www.futurepedia.io/tool/microsoft-bing,https://cdn2.futurepedia.io/6bdb82decf191c67b15f89daf3bb174f4d30c483-600x600.webp?w=256
Roamaround,https://www.futurepedia.io/tool/roamaround,https://cdn2.futurepedia.io/9ae1c8a6d1ecd430e9f3bbb0f6d9cc447079d42f-65x65.svg?w=256
Perplexity,https://www.futurepedia.io/tool/perplexity-ai,https://cdn2.futurepedia.io/a453a2e62c4074b53ee009ee907a63180f0a3629-512x512.png?w=256
Fast.ai,https://www.futurepedia.io/tool/fastai,https://cdn2.futurepedia.io/7710f699c7cdb64b68676c04f13611086a1ea5c4-128x128.png?w=256
Aidaptive,https://www.futurepedia.io/tool/aidaptive,https://cdn2.futurepedia.io/4d5d5941f452c2522c76dbbc9122d6d2ed7571b8-336x352.svg?w=256
Laion,https://www.futurepedia.io/tool/laion,https://cdn2.futurepedia.io/4d9156141362f3e117fd9b6963e307d7b694b4cd-640x658.png?w=256
PerfectEssayWriter,https://www.futurepedia.io/tool/perfectessaywriterai,https://cdn2.futurepedia.io/ff4e7bc382189a6fc1cf6684be9ebd5e7a003469-26x25.svg?w=256
Uptrends.ai,https://www.futurepedia.io/tool/uptrendsai,https://cdn2.futurepedia.io/85522475aef3b9e12af01d462414ec7d6df6418c-256x256.svg?w=256
You,https://www.futurepedia.io/tool/you,https://cdn2.futurepedia.io/800aba9cfc169dc2c74691f78871c85bcc0bd941-128x128.png?w=256
KeywordSearch,https://www.futurepedia.io/tool/keywordsearch,https://cdn2.futurepedia.io/a9899071da7b37595a24bc9bb97fcc9cb36bb59d-256x256.svg?w=256
SciSpace,https://www.futurepedia.io/tool/scispace,https://cdn2.futurepedia.io/fc73bcc868e56efdfc6a1e004388ff5845e6a4f0-36x35.svg?w=256
Claude,https://www.futurepedia.io/tool/claude,https://cdn2.futurepedia.io/b6e50f0d7a55b834bbbc47f7baa3069472eef4b2-512x512.png?w=256
PDFGPT,https://www.futurepedia.io/tool/pdf-gpt,https://cdn2.futurepedia.io/bfd9e37f979a05d3413383d77df1868b4047e7a3-32x32.svg?w=256
Lookup,https://www.futurepedia.io/tool/lookup,https://cdn2.futurepedia.io/ca95cccda2c65f99cfa2448b7748a20eac443338-256x256.svg?w=256
Scholarcy,https://www.futurepedia.io/tool/scholarcy,https://cdn2.futurepedia.io/5de8da6c1cbd2b90bac6afe1e8254027ac0e93d7-300x300.svg?w=256
Stratup.ai,https://www.futurepedia.io/tool/stratupai,https://cdn2.futurepedia.io/fbdfa22a8c15e842fd71f241d925c4f549fbaad4-800x800.svg?w=256
hoopsAI,https://www.futurepedia.io/tool/hoopsai,https://cdn2.futurepedia.io/47d15d368fe643e85a5e5a57464ac268625c7f18-256x256.webp?w=256
Elicit,https://www.futurepedia.io/tool/elicit,https://cdn2.futurepedia.io/f548eca75a3c5593a586969adf8cbe19ee2771c8-128x128.png?w=256
Mindgrasp AI,https://www.futurepedia.io/tool/mindgrasp,https://cdn2.futurepedia.io/c6ca8468cd4a86acc2f3131d767a36d38b7939ef-128x128.png?w=256
Safebet,https://www.futurepedia.io/tool/safebet,https://cdn2.futurepedia.io/ecd6c4521abfacfeed688cd888bc697fed57d093-500x500.png?w=256
AI Lawyer,https://www.futurepedia.io/tool/ai-lawyer,https://cdn2.futurepedia.io/03a3d3fbbbb45151378336839162a8dac4748cdf-255x255.webp?w=256
Embedditor,https://www.futurepedia.io/tool/embedditor,https://cdn2.futurepedia.io/62f4ecec76ba857677952288256e15eaeac96b83-128x128.png?w=256
ChatPDF,https://www.futurepedia.io/tool/chatpdf,https://cdn2.futurepedia.io/1ddb2539b6a8520a702ee7cd47eb960044d04bb8-48x48.svg?w=256
Jenni,https://www.futurepedia.io/tool/jenni,https://cdn2.futurepedia.io/fbd678c60befadd5b3d52031161ac00d30118225-512x512.svg?w=256
NeevaAI,https://www.futurepedia.io/tool/neevaai,https://cdn2.futurepedia.io/8ba155ec931d3e8c90023f4834282564e89e7cbb-128x128.svg?w=256
Summit,https://www.futurepedia.io/tool/summit,https://cdn2.futurepedia.io/1d71aaf98351c4eeba06f62b8638d6a7b4558039-128x128.png?w=256
BigShort,https://www.futurepedia.io/tool/bigshort,https://cdn2.futurepedia.io/a72e8d500f15d6302f59f50559f6ee8739ffe8f3-128x128.png?w=256
Fluent,https://www.futurepedia.io/tool/fluent,https://cdn2.futurepedia.io/d39ae0fc91d236660a445e0644defd9224ff2986-128x128.png?w=256
Glimpse,https://www.futurepedia.io/tool/glimpse,https://cdn2.futurepedia.io/c0102cb5b6cef9dcf088be38d7cd58b911e02582-33x33.svg?w=256
Keywords Everwhere,https://www.futurepedia.io/tool/keywords-everwhere,https://cdn2.futurepedia.io/55b76d98f6e14d4a9e605afac14243cb8986193c-128x128.png?w=256
Metaforms,https://www.futurepedia.io/tool/workhack,https://cdn2.futurepedia.io/4be79303d8eedf4acf4aed56111d4d0a8d63c86e-59x59.png?w=256
MapDeduce,https://www.futurepedia.io/tool/mapdeduce,https://cdn2.futurepedia.io/fb919a194a3a8ce62adf36b165b0db957293a9dd-256x256.png?w=256
Skipit.ai,https://www.futurepedia.io/tool/skipitai,https://cdn2.futurepedia.io/2025-01-06T12-48-34.891Z-httJ2miM3qtick90hFj1lWCzU-g7Ef5k2.png?w=256
Komo Search,https://www.futurepedia.io/tool/komo-search,https://cdn2.futurepedia.io/a4d7dd3ad7046024651c20f47f41f52e60b4c501-600x600.svg?w=256
SiteExplainer,https://www.futurepedia.io/tool/siteexplainer,https://cdn2.futurepedia.io/bd4a9f1944fd9921faab31789d310bc85b13984d-16x16.svg?w=256
iAsk.AI,https://www.futurepedia.io/tool/iaskai,https://cdn2.futurepedia.io/0662d70e835fc7e1455cf03a35e3c1716bd53b6f-128x128.png?w=256
Vizologi,https://www.futurepedia.io/tool/vizologi,https://cdn2.futurepedia.io/b68e7f98cbee572955471346aa6f5fcbbb3d17e5-128x128.png?w=256
mymind,https://www.futurepedia.io/tool/mymind,https://cdn2.futurepedia.io/790a4ac1f934cc90325a9a01f513175b371827f4-64x64.svg?w=256
TLDR this,https://www.futurepedia.io/tool/tldr-this,https://cdn2.futurepedia.io/025adab476c25df3cdcc5cd51df12f06471b92ab-500x500.svg?w=256
TextLayer,https://www.futurepedia.io/tool/textlayer,https://cdn2.futurepedia.io/2025-01-24T17-39-02.501Z-KvSwpyA62Pb902xzV3LJmZIdoNhf4WZ6d.png?w=256
Glass It Price Tracker,https://www.futurepedia.io/tool/glass-it-price-tracker,https://cdn2.futurepedia.io/3a718f52eaf1335203ef3275fbde5c2bcd411d22-128x128.png?w=256
Orygo AI,https://www.futurepedia.io/tool/orygo-ai,https://cdn2.futurepedia.io/c455f2ad9400c2ae94aca7d370b16e4241cc9e50-256x256.webp?w=256
Afforai,https://www.futurepedia.io/tool/afforai,https://cdn2.futurepedia.io/ed6cb638c9da01186ab6aec0bd6a8d63d9e23e65-128x128.png?w=256
Recall,https://www.futurepedia.io/tool/recall,https://cdn2.futurepedia.io/6bbce504c2d47beed495e0b36e19fc6eefa00b04-400x400.jpg?w=256
Deepnote,https://www.futurepedia.io/tool/deepnote,https://cdn2.futurepedia.io/0066bd3c77a90b50ea4ffedb8c8b0c5188b6e389-32x32.svg?w=256
Genei,https://www.futurepedia.io/tool/genei,https://cdn2.futurepedia.io/2de1000a94091524e4094b9cd60ee84c84d46438-256x256.svg?w=256
Stellaris AI,https://www.futurepedia.io/tool/stellaris-ai,https://cdn2.futurepedia.io/6b53072e4e9a080a6548085f37f127aafb0a7e58-128x128.svg?w=256
ChartPixel,https://www.futurepedia.io/tool/chartpixel,https://cdn2.futurepedia.io/8b004248877bba302ad4e0f6ccc53f280458d20e-180x180.svg?w=256
SchoolAI,https://www.futurepedia.io/tool/schoolai,https://cdn2.futurepedia.io/2dbaa497d6722cdbfb160bae0859db13e6091e82-128x128.svg?w=256
Datature,https://www.futurepedia.io/tool/datature,https://cdn2.futurepedia.io/4c46d91754ae8f1b9c6cc2722d474c6aedbd000e-256x256.svg?w=256
Casetext,https://www.futurepedia.io/tool/casetext,https://cdn2.futurepedia.io/46860fc0eefe84cc9c479a2f99065b1219d0b835-48x48.svg?w=256
Block Survey,https://www.futurepedia.io/tool/block-survey,https://cdn2.futurepedia.io/edaa03597fd15f3064545ffe7f01586ab8da2d52-128x128.png?w=256
Travelnaut,https://www.futurepedia.io/tool/travelnaut,https://cdn2.futurepedia.io/e3bfaa4b9502793aa620e1f0f71d75384157cfa4-180x180.svg?w=256
PDF.ai,https://www.futurepedia.io/tool/pdf-ai,https://cdn2.futurepedia.io/a7aa3a751ab8fbdb26b35159d7c68e2325f15c11-128x128.png?w=256
Trendspider,https://www.futurepedia.io/tool/trendspider,https://cdn2.futurepedia.io/9ca65734e7de35e44a70f71a62451e1b56e4edc2-134x122.png?w=256
Glean,https://www.futurepedia.io/tool/glean,https://cdn2.futurepedia.io/febdbe96cc256940838d57c1217ecdabb9b0749d-256x256.svg?w=256
Keyword Discovery,https://www.futurepedia.io/tool/keyword-discovery,https://cdn2.futurepedia.io/10ed6b48c45ab236ef645bb6fc3fba49d9180eba-93x100.png?w=256
Unreal Speech,https://www.futurepedia.io/tool/unreal-speech,https://cdn2.futurepedia.io/0d212eb63aa9091d55eb525e71168e621deefc79-512x512.svg?w=256
Paperpal,https://www.futurepedia.io/tool/paperpal,https://cdn2.futurepedia.io/6c3f48c9b986abc130aeea439da3c92aa344c37c-48x48.svg?w=256
BrandWell,https://www.futurepedia.io/tool/brandwell,https://cdn2.futurepedia.io/2025-02-05T22-51-44.039Z-sBlj55VH59SVnST6DScIiEWZ7rOE9zkQu.png?w=256
Rose AI,https://www.futurepedia.io/tool/rose-ai,https://cdn2.futurepedia.io/c228243ff434c5044f40d0f1bce1ac3d343635a9-166x166.svg?w=256
Studyable,https://www.futurepedia.io/tool/studyable,https://cdn2.futurepedia.io/7b940eeaefa03df904a1c89c63053de9e6e462dc-128x128.png?w=256
BerriAI-litellm,https://www.futurepedia.io/tool/berriai-litellm,https://cdn2.futurepedia.io/5a5c2aa6caa674cb04f457343c41ee469620bf05-560x560.png?w=256
Jua AI,https://www.futurepedia.io/tool/jua-ai,https://cdn2.futurepedia.io/44b01ad6e9cb701e3bed734c578279655ad1db0a-256x256.svg?w=256
BrainyPDF,https://www.futurepedia.io/tool/brainypdf,https://cdn2.futurepedia.io/b3f5fd5f7706257c28293d4fe1389939a485748c-32x32.svg?w=256
Recapext,https://www.futurepedia.io/tool/recapext,https://cdn2.futurepedia.io/dab0c1c33c400075a97f4e6d57a300f50d5a691f-32x32.svg?w=256
FileGPT,https://www.futurepedia.io/tool/filegpt,https://cdn2.futurepedia.io/2a916d0ac1c52a29e2f16dd01b6ab1b50f3e5281-16x16.svg?w=256
MyReport,https://www.futurepedia.io/tool/myreport,https://cdn2.futurepedia.io/56d269985644ae744141116c220732cdd05efbcc-512x512.svg?w=256
Scale,https://www.futurepedia.io/tool/scale,https://cdn2.futurepedia.io/43975a9b93e952508cea19d5cba31c0138e90e89-225x225.png?w=256
DeepSeek,https://www.futurepedia.io/tool/deepseek,https://cdn2.futurepedia.io/2025-01-27T15-46-13.146Z-jM6dzD9R9ykxnDpqdYikCtR3llwmUPJ3I.blob?w=256
Beloga,https://www.futurepedia.io/tool/beloga,https://cdn2.futurepedia.io/9919c24fd9d72220ab12b442fb581e8580c76ab5-512x512.svg?w=256
Cebra,https://www.futurepedia.io/tool/cebra,https://cdn2.futurepedia.io/597605df7a58a74c72f8654657676b7fe2193716-2160x1244.jpg?w=256
Danelfin,https://www.futurepedia.io/tool/danelfin,https://cdn2.futurepedia.io/5fecf67435df864c8a67d13e43d0efbde132cddf-192x192.svg?w=256
Coginiti,https://www.futurepedia.io/tool/coginiti,https://cdn2.futurepedia.io/4d2e9779facf161ed80c03211fc28bddfc5da1ab-180x180.svg?w=256
Documind,https://www.futurepedia.io/tool/documind,https://cdn2.futurepedia.io/80aaf0fb24a892d5fe455bcb89be95c136cbb970-225x225.png?w=256
DrugCard,https://www.futurepedia.io/tool/drugcard,https://cdn2.futurepedia.io/c380f67bbf3975c30fca7aea737b8cda1137a1a8-100x100.svg?w=256
Blaze SQL,https://www.futurepedia.io/tool/blaze-sql,https://cdn2.futurepedia.io/5af76dbe8a52fa0bb0055022bc3d796aa7ac4aee-48x48.png?w=256
Osum,https://www.futurepedia.io/tool/osum,https://cdn2.futurepedia.io/3dbc43c4fddebe364f6f3191bdd63a4accaba33a-207x207.png?w=256
Gnomi App,https://www.futurepedia.io/tool/gnomi-app,https://cdn2.futurepedia.io/7e3765af1b09afd3aca86afac3e8f5e9bb4dfc0e-128x128.png?w=256
NotebookLM,https://www.futurepedia.io/tool/notebooklm,https://cdn2.futurepedia.io/2025-05-26T15-37-20.485Z-uWxPez-_WAv_X7xvOzloa-WNRAswZtmX6.png?w=256
Unriddle,https://www.futurepedia.io/tool/unriddle,https://cdn2.futurepedia.io/4674dc68799d9ee9891ef777c4cfff3a33c7d811-48x48.svg?w=256
Sonix,https://www.futurepedia.io/tool/sonix,https://cdn2.futurepedia.io/53aba962179b02b6f64eae02a06672ba257e184e-128x128.png?w=256
Juno Research,https://www.futurepedia.io/tool/juno-research,https://cdn2.futurepedia.io/8c46c0db71661451f1a8a9aae38aadb288f43fa4-128x128.png?w=256
MarketMuse,https://www.futurepedia.io/tool/marketmuse,https://cdn2.futurepedia.io/fc1e4262de1fe9a84a0b6ac512849db9d6b1d2e4-180x180.svg?w=256
Fork,https://www.futurepedia.io/tool/fork,https://cdn2.futurepedia.io/09d03582312c74288315ed7edff9b23b2bd4066f-1024x1024.webp?w=256
Deli,https://www.futurepedia.io/tool/deli,https://cdn2.futurepedia.io/c6a9ab3d9e39cba7b7c1322c3adcc62dd75f1b6b-128x128.png?w=256
Yobi,https://www.futurepedia.io/tool/yobi,https://cdn2.futurepedia.io/15f52a6dccbe2d6615c2d842e62f6e308ddd14ad-192x192.svg?w=256
UserTesting AI,https://www.futurepedia.io/tool/usertesting-ai,https://cdn2.futurepedia.io/49e83804c29131181cdd1327321e5a73715e2d84-256x256.svg?w=256
UpWin,https://www.futurepedia.io/tool/upwin,https://cdn2.futurepedia.io/f130b9ed439026c8731dbc1ca23f00b0fc72397e-128x128.svg?w=256
Genspark.ai,https://www.futurepedia.io/tool/genspark-ai,https://cdn2.futurepedia.io/8e6bb4f676382d1ce019c8e3c7f5aae1583a3ce6-80x80.png?w=256
ForeFront AI,https://www.futurepedia.io/tool/forefront-ai,https://cdn2.futurepedia.io/1309a658e5fd0ef9e3b0a957744d9773f4c726fa-256x256.svg?w=256
Turnitin,https://www.futurepedia.io/tool/turnitin,https://cdn2.futurepedia.io/be17f5ca9ce68be010083dade54fac5e7f9229d8-192x192.svg?w=256
